"SAMPLEID","INDEX_REGION","INDEX_NAME","ni_total","nt_CruMol","pi_ffg_pred","pi_ffg_shred","pi_habit_cling","pi_CruMol","nt_tv_toler","pt_NonIns","pi_habit_climb","pi_EPT","pi_EPTNoBaeHydro","pi_tv_toler","nt_EPT","pi_Cru","pt_tv_intol","nt_NonIns","pi_ffg_scrap","pi_IsopGastHiru","pi_NonIns","pi_Pleco","pt_tv_toler","pi_ffg_col","pi_habit_sprawl","nt_Trich","nt_habit_cling","pi_tv_intol","SC_nt_CruMol","SC_pi_ffg_pred","SC_pi_ffg_shred","SC_pi_habit_cling","SC_pi_CruMol","SC_nt_tv_toler","SC_pt_NonIns","SC_pi_habit_climb","SC_pi_EPT","SC_pi_EPTNoBaeHydro","SC_pi_tv_toler","SC_nt_EPT","SC_pi_Cru","SC_pt_tv_intol","SC_nt_NonIns","SC_pi_ffg_scrap","SC_pi_IsopGastHiru","SC_pi_NonIns","SC_pi_Pleco","SC_pt_tv_toler","SC_pi_ffg_col","SC_pi_habit_sprawl","SC_nt_Trich","SC_nt_habit_cling","SC_pi_tv_intol","sum_Index","Index","Index_Nar"
"VHKL-NANANA-S-1111","MIDSIZEDRY","MIEGLE_2020",116,0,4.31034482758621,25,87.9310344827586,0,9,14.2857142857143,0.862068965517241,29.3103448275862,29.3103448275862,62.9310344827586,6,0,23.8095238095238,3,4.31034482758621,0,6.03448275862069,23.2758620689655,42.8571428571429,0,28.448275862069,2,10,28.448275862069,100,4.88824890087165,42.158062148275,100,100,0,84.1922445370721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.238555586219,61.6055079408884,"Good"
"VTMH-4310-X-1111","MIDSIZEDRY","MIEGLE_2020",127,0,16.5354330708661,11.8110236220472,55.9055118110236,0,17,9.52380952380952,10.2362204724409,7.8740157480315,1.5748031496063,88.1889763779528,3,0,0,2,0,0,4.7244094488189,0,80.9523809523809,0,37.007874015748,0,7,0,100,59.1978368319242,74.4286184926664,61.3198950817647,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.946350406355,70.7066214866222,"Good"
"VTMH-534-X-1111","MIDSIZEDRY","MIEGLE_2020",143,0,6.29370629370629,2.7972027972028,17.4825174825175,0,23,6.66666666666667,3.4965034965035,6.99300699300699,2.7972027972028,87.4125874125874,6,0,6.66666666666667,2,6.29370629370629,0.699300699300699,4.89510489510489,0.699300699300699,76.6666666666667,0,72.027972027972,4,11,2.0979020979021,100,13.6992727396992,96.4834773741062,0,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.182750113805,58.5975357305436,"Good"
"VTMH-535-X-1111","MIDSIZEDRY","MIEGLE_2020",148,1,12.1621621621622,0,18.9189189189189,0.675675675675676,22,6.25,6.75675675675676,10.8108108108108,2.7027027027027,82.4324324324324,6,0,6.25,2,4.72972972972973,0,5.40540540540541,0,68.75,0,68.2432432432432,3,11,2.02702702702703,100,39.7697119598497,100,0.86452912539869,99.7924264865927,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.426667571841,62.9180953674059,"Good"
"VTMH-536-X-1111","MIDSIZEDRY","MIEGLE_2020",137,0,8.75912408759124,0,32.1167883211679,0,15,8.33333333333333,3.64963503649635,13.1386861313869,2.18978102189781,82.4817518248175,5,0,0,2,2.91970802919708,0,8.75912408759124,0,62.5,0,56.2043795620438,3,8,0,100,24.6518173593569,100,22.4367249447007,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.088542304058,63.8697917577225,"Good"
"VTMH-537-X-1111","MIDSIZEDRY","MIEGLE_2020",113,1,8.84955752212389,1.76991150442478,17.6991150442478,0.884955752212389,18,13.6363636363636,2.65486725663717,0.884955752212389,0,94.6902654867257,1,0,0,3,1.76991150442478,2.65486725663717,9.73451327433628,0,81.8181818181818,0,66.3716814159292,1,6,0,100,25.0535651804704,98.9970357121978,0,99.3813479626549,0,87.0629370629371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.49488591826,58.6421265597514,"Good"
"VTMH-538-X-1111","MIDSIZEDRY","MIEGLE_2020",127,0,5.51181102362205,2.36220472440945,18.1102362204724,0,15,18.75,3.93700787401575,1.5748031496063,1.5748031496063,95.2755905511811,1,0,0,3,0,0,26.7716535433071,0,93.75,0,57.4803149606299,0,3,0,100,10.2257264487874,97.547823037902,0,100,0,64.4562334217507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.22978290844,53.1756832726343,"Good"
"VTMH-539-X-1111","MIDSIZEDRY","MIEGLE_2020",126,1,12.6984126984127,30.952380952381,54.7619047619048,0.793650793650794,13,17.6470588235294,3.17460317460317,0.793650793650794,0,85.7142857142857,1,0,0,3,0.793650793650794,0,27.7777777777778,0,76.4705882352941,0,26.1904761904762,0,5,0,100,42.1519888867734,27.5938807135284,59.450645246657,99.5606937857969,0,69.3321891090654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.089397741821,56.8699139631173,"Good"
"WHNU-436-R-1111","MIDSIZEDRY","MIEGLE_2020",122,0,8.19672131147541,22.1311475409836,85.2459016393443,0,9,0,6.55737704918033,72.9508196721311,72.1311475409836,22.1311475409836,8,0,30,0,40.1639344262295,0,0,26.2295081967213,45,0,31.1475409836066,3,10,66.3934426229508,100,22.1533598910502,49.1775200856775,100,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.330879976728,67.3329828538183,"Good"
"WHNU-442-R-1111","MIDSIZEDRY","MIEGLE_2020",115,0,10.4347826086957,8.69565217391304,73.0434782608696,0,12,4.34782608695652,1.73913043478261,14.7826086956522,11.304347826087,78.2608695652174,7,0,26.0869565217391,1,3.47826086956522,0,1.73913043478261,6.95652173913043,52.1739130434783,0,29.5652173913043,2,10,11.304347826087,100,32.0958800919398,82.0512547738854,89.3322626035789,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.479397469404,71.9256282099149,"Good"
"WHNU-446-R-1111","MIDSIZEDRY","MIEGLE_2020",115,0,4.34782608695652,5.21739130434783,33.0434782608696,0,15,0,0.869565217391304,13.0434782608696,13.0434782608696,83.4782608695652,4,0,17.3913043478261,0,12.1739130434783,0,0,2.60869565217391,65.2173913043478,0,65.2173913043478,2,11,13.0434782608696,100,5.05475827168601,90.5618025340156,23.9514191906989,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.5679799964,59.9382828566286,"Good"
"WHNU-541-R-1111","NARROW","MIEGLE_2020",115,0,5.21739130434783,4.34782608695652,77.3913043478261,0,10,0,0.869565217391304,40,30.4347826086957,53.0434782608696,12,0,33.3333333333333,0,12.1739130434783,0,0,4.34782608695652,37.037037037037,0,23.4782608695652,4,16,29.5652173913043,NA,NA,95.0104608027567,NA,NA,NA,100,97.2907292894781,43.2465068138692,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.547696906104,67.1095393812208,"Good"
"WHNU-554-R-1111","NARROW","MIEGLE_2020",107,0,0.934579439252336,10.2803738317757,53.2710280373832,0,12,13.0434782608696,0,40.1869158878505,29.9065420560748,54.2056074766355,7,0,21.7391304347826,3,4.67289719626168,0,5.60747663551402,7.47663551401869,52.1739130434783,0,50.4672897196262,3,11,29.9065420560748,NA,NA,83.0158232273035,NA,NA,NA,81.320082815735,100,43.5689423630334,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.904848406072,61.5809696812144,"Good"
"WHNU-558-R-1111","NARROW","MIEGLE_2020",121,1,1.65289256198347,5.78512396694215,57.8512396694215,17.3553719008264,12,14.2857142857143,1.65289256198347,6.61157024793388,0.826446280991736,65.2892561983471,3,0,4.76190476190476,3,19.0082644628099,0,23.1404958677686,0,57.1428571428571,0,19.0082644628099,3,12,0.826446280991736,NA,NA,92.10448045503,NA,NA,NA,76.5877551020408,92.9557688877506,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.648004444821,52.3296008889643,"Good"
"WHNU-642-R-1111","NARROW","MIEGLE_2020",106,1,4.71698113207547,9.43396226415094,47.1698113207547,0.943396226415094,12,12,8.49056603773585,39.622641509434,19.811320754717,36.7924528301887,8,0,20,3,8.49056603773585,0.943396226415094,21.6981132075472,3.77358490566038,48,0,32.0754716981132,2,14,19.811320754717,NA,NA,84.7271284590559,NA,NA,NA,85.2952380952381,55.1158492654352,42.595552025934,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.733767845663,53.5467535691327,"Good"
"XOBM-656-R-1111","NARROW","MIEGLE_2020",110,0,0.909090909090909,5.45454545454545,85.4545454545455,0,9,0,7.27272727272727,74.5454545454545,46.3636363636364,20.9090909090909,11,0,34.7826086956522,0,9.09090909090909,0,0,2.72727272727273,39.1304347826087,0,15.4545454545455,4,17,46.3636363636364,NA,NA,92.7728559350072,NA,NA,NA,100,61.8554107762741,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.628266711281,70.9256533422563,"Good"
"YBFB-5310-S-1111","NARROW","MIEGLE_2020",131,0,9.16030534351145,19.8473282442748,87.7862595419847,0,6,0,9.16030534351145,36.6412213740458,36.6412213740458,62.5954198473282,10,0,52.9411764705882,0,6.87022900763359,0,0,26.7175572519084,35.2941176470588,0,35.1145038167939,2,10,35.1145038167939,NA,NA,63.6730120414986,NA,NA,NA,100,51.4094889678392,37.4525122891941,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.535013298532,50.5070026597064,"Good"
"YNKG-434-S-1111","NARROW","MIEGLE_2020",124,0,7.25806451612903,16.1290322580645,91.1290322580645,0,11,3.57142857142857,3.2258064516129,68.5483870967742,67.741935483871,21.7741935483871,14,0,42.8571428571429,1,18.5483870967742,0,3.2258064516129,19.3548387096774,39.2857142857143,0,20.9677419354839,3,21,65.3225806451613,NA,NA,71.1907960815517,NA,NA,NA,100,84.2512094542728,92.493336375322,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.935341911147,69.5870683822293,"Good"
"ZBEU-434-X-1111","NARROW","MIEGLE_2020",118,0,21.1864406779661,4.23728813559322,41.5254237288136,0,7,6.66666666666667,3.38983050847458,38.135593220339,34.7457627118644,56.7796610169492,6,0,26.6666666666667,1,40.6779661016949,0,0.847457627118644,19.4915254237288,46.6666666666667,0,55.9322033898305,2,8,34.7457627118644,NA,NA,95.2339503930586,NA,NA,NA,100,83.3434946957688,40.0303488361894,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.607793925017,63.7215587850034,"Good"
"ZBEU-634-X-1111","NARROW","MIEGLE_2020",118,0,26.271186440678,2.54237288135593,67.7966101694915,0,15,0,4.23728813559322,50.8474576271186,34.7457627118644,38.9830508474576,8,0,13.7931034482759,0,10.1694915254237,0,0,24.5762711864407,51.7241379310345,0,29.6610169491525,2,18,34.7457627118644,NA,NA,98.6607907776872,NA,NA,NA,100,78.6536351101648,61.9586986840066,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.273124571859,67.8546249143717,"Good"
"ZXHK-432-R-1111","NARROW","MIEGLE_2020",133,0,14.2857142857143,53.3834586466165,81.203007518797,0,10,3.7037037037037,9.02255639097744,68.4210526315789,67.6691729323308,25.5639097744361,13,0,33.3333333333333,1,1.50375939849624,0,0.75187969924812,57.1428571428571,37.037037037037,0,70.6766917293233,5,15,63.9097744360902,NA,NA,0,NA,NA,NA,100,52.1717963974685,92.2736805788838,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.445476976352,48.8890953952705,"Degraded"
