"SAMPLEID","LAT","LONG","INDEX_REGION","INDEX_NAME","ni_total","nt_CruMol","pi_ffg_pred","pi_ffg_shred","pi_habit_cling","pi_CruMol","nt_tv_toler","pt_NonIns","pi_habit_climb","pi_EPT","pi_EPTNoBaeHydro","pi_tv_toler","nt_EPT","pi_Cru","pt_tv_intol","nt_NonIns","pi_ffg_scrap","pi_IsopGastHiru","pi_NonIns","pi_Pleco","pt_tv_toler","pi_ffg_col","pi_habit_sprawl","nt_Trich","nt_habit_cling","pi_tv_intol"
"350202-8/15/06",44.26272,-83.8031,"MIDSIZEDRY","MIEGLE_2020",249,6,8.43373493975904,2.00803212851406,14.0562248995984,68.2730923694779,4,18.75,68.2730923694779,12.0481927710843,10.4417670682731,12.0481927710843,12,0.803212851405622,21.875,6,69.0763052208835,63.855421686747,68.2730923694779,1.20481927710843,12.5,16.4658634538153,3.21285140562249,6,12,5.22088353413655
"350202-8/23/16",44.26272,-83.8031,"MIDSIZEDRY","MIEGLE_2020",245,9,15.9183673469388,2.44897959183673,42.0408163265306,30.6122448979592,4,31.4285714285714,28.1632653061224,20.4081632653061,13.0612244897959,12.2448979591837,9,3.6734693877551,17.1428571428571,11,31.0204081632653,23.265306122449,32.2448979591837,1.63265306122449,11.4285714285714,43.6734693877551,4.08163265306122,4,14,11.0204081632653
"350203-8/15/06",44.24972,-83.70328,"MIDSIZEDRY","MIEGLE_2020",255,6,8.23529411764706,12.156862745098,38.0392156862745,15.2941176470588,1,21.875,9.01960784313725,50.5882352941176,38.0392156862745,2.74509803921569,16,9.80392156862745,34.375,7,6.66666666666667,5.09803921568627,20,1.17647058823529,3.125,57.6470588235294,7.05882352941176,8,16,16.4705882352941
"350204-8/2/06",44.17632,-83.88074,"VERYNARROW","MIEGLE_2020",295,4,7.79661016949153,2.3728813559322,19.3220338983051,37.9661016949153,1,20,15.5932203389831,22.3728813559322,10.8474576271186,12.2033898305085,9,0.677966101694915,20,6,19.6610169491525,12.8813559322034,38.9830508474576,0,3.33333333333333,38.9830508474576,10.8474576271186,7,10,6.10169491525424
"350204-9/5/06",44.17632,-83.88074,"VERYNARROW","MIEGLE_2020",259,3,9.26640926640927,9.26640926640927,14.2857142857143,41.6988416988417,2,14.2857142857143,13.8996138996139,19.3050193050193,13.5135135135135,9.65250965250965,11,0.386100386100386,35.7142857142857,4,10.4247104247104,9.26640926640927,42.0849420849421,0,7.14285714285714,36.6795366795367,11.5830115830116,7,10,13.1274131274131
"350205-7/13/06",44.36373,-83.80605,"NARROW","MIEGLE_2020",288,7,4.51388888888889,29.8611111111111,31.9444444444444,32.2916666666667,3,34.6153846153846,6.94444444444444,24.3055555555556,9.02777777777778,29.1666666666667,7,25.6944444444444,23.0769230769231,9,7.29166666666667,13.1944444444444,34.0277777777778,0,11.5384615384615,40.2777777777778,8.33333333333333,5,11,23.6111111111111
"350206-7/12/11",44.3848,-83.84563,"VERYNARROW","MIEGLE_2020",271,5,0.738007380073801,87.8228782287823,4.0590405904059,89.2988929889299,3,37.5,0,5.53505535055351,4.0590405904059,64.9446494464945,5,85.9778597785978,31.25,6,1.1070110701107,64.5756457564576,89.6678966789668,0.3690036900369,18.75,5.53505535055351,2.2140221402214,2,5,5.53505535055351
"350206-7/13/06",44.3848,-83.84563,"VERYNARROW","MIEGLE_2020",339,7,2.3598820058997,85.2507374631268,5.89970501474926,88.2005899705015,5,26.6666666666667,2.65486725663717,3.53982300884956,2.65486725663717,66.6666666666667,9,86.1356932153392,23.3333333333333,8,2.94985250737463,66.9616519174041,88.4955752212389,0.589970501474926,16.6666666666667,7.66961651917404,1.47492625368732,5,11,2.65486725663717
"350206-8/12/16",44.3848,-83.84563,"VERYNARROW","MIEGLE_2020",265,7,8.30188679245283,23.3962264150943,7.16981132075472,38.1132075471698,4,38.0952380952381,5.66037735849057,2.64150943396226,2.64150943396226,23.0188679245283,3,28.3018867924528,14.2857142857143,8,5.28301886792453,23.0188679245283,38.8679245283019,0,19.047619047619,58.4905660377358,3.0188679245283,2,4,2.26415094339623
"350207-8/14/06",44.1622,-83.7213,"VERYNARROW","MIEGLE_2020",256,3,10.9375,8.203125,1.171875,85.15625,4,44.4444444444444,91.015625,0,0,66.796875,0,4.6875,0,4,80.46875,80.46875,85.546875,0,44.4444444444444,0.390625,6.640625,0,2,0
"350207-8/24/11",44.1622,-83.7213,"VERYNARROW","MIEGLE_2020",283,3,23.6749116607774,42.0494699646643,12.0141342756184,56.5371024734982,8,16.6666666666667,32.5088339222615,1.06007067137809,0.706713780918728,24.7349823321555,3,39.2226148409894,4.16666666666667,4,17.3144876325088,17.3144876325088,57.9505300353357,0,33.3333333333333,16.2544169611307,14.1342756183746,3,5,0.353356890459364
"350208-8/14/06",44.1978,-83.78028,"NARROW","MIEGLE_2020",280,7,13.5714285714286,2.85714285714286,16.0714285714286,18.9285714285714,4,29.6296296296296,16.7857142857143,2.14285714285714,2.14285714285714,56.4285714285714,4,3.92857142857143,11.1111111111111,8,13.5714285714286,12.8571428571429,21.0714285714286,0,14.8148148148148,67.1428571428571,3.21428571428571,2,9,3.57142857142857
"350208-8/24/11",44.1978,-83.78028,"NARROW","MIEGLE_2020",277,7,25.6317689530686,17.3285198555957,46.5703971119134,22.7436823104693,4,25.7142857142857,11.5523465703971,28.5198555956679,24.5487364620939,10.8303249097473,10,17.6895306859206,20,9,18.7725631768953,11.913357400722,26.3537906137184,0,11.4285714285714,26.7148014440433,9.38628158844765,6,13,25.2707581227437
"350209-8/3/06",44.28467,-83.78465,"VERYNARROW","MIEGLE_2020",269,3,6.31970260223048,20.817843866171,28.996282527881,9.29368029739777,2,14.2857142857143,8.92193308550186,42.3791821561338,26.7657992565056,6.69144981412639,11,5.20446096654275,28.5714285714286,4,5.94795539033457,6.69144981412639,9.66542750929368,0,7.14285714285714,61.3382899628253,10.4089219330855,7,11,28.2527881040892
